"REF_DATE","GEO","DGUID","Stock market statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10440.6","","","","1"
"2004-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10783.0","","","","1"
"2004-12","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1064684","","","t","0"
"2004-12","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","32193.0","","","t","1"
"2004-12","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","203790","","","","0"
"2004-12","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","211430","","","","0"
"2004-12","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.75","","","t","2"
"2004-12","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1211.92","","","","2"
"2005-01","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","75607.8","","","","1"
"2005-01","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","4955.6","","","","1"
"2005-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10729.4","","","","1"
"2005-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10368.6","","","","1"
"2005-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10489.9","","","","1"
"2005-01","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1081151","","","t","0"
"2005-01","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","32368.0","","","t","1"
"2005-01","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","203320","","","","0"
"2005-01","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","202610","","","","0"
"2005-01","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.80","","","t","2"
"2005-01","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1181.27","","","","2"
"2005-02","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","87024.2","","","","1"
"2005-02","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","5727.2","","","","1"
"2005-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10841.6","","","","1"
"2005-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10551.9","","","","1"
"2005-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10766.2","","","","1"
"2005-02","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1036193","","","t","0"
"2005-02","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","29987.0","","","t","1"
"2005-02","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","199480","","","","0"
"2005-02","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","172290","","","","0"
"2005-02","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.80","","","t","2"
"2005-02","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1203.60","","","","2"
"2005-03","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","100109.2","","","","1"
"2005-03","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","6219.3","","","","1"
"2005-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10940.5","","","","1"
"2005-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10405.7","","","","1"
"2005-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10503.8","","","","1"
"2005-03","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1299362","","","t","0"
"2005-03","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","37017.0","","","t","1"
"2005-03","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","201690","","","","0"
"2005-03","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","180400","","","","0"
"2005-03","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.80","","","t","2"
"2005-03","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1180.59","","","","2"
"2005-04","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","75289.7","","","","1"
"2005-04","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","4452.3","","","","1"
"2005-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10546.3","","","","1"
"2005-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10012.4","","","","1"
"2005-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10192.5","","","","1"
"2005-04","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1234326","","","t","0"
"2005-04","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","35549.0","","","t","1"
"2005-04","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","194160","","","","0"
"2005-04","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","172170","","","","0"
"2005-04","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.01","","","t","2"
"2005-04","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1156.84","","","","2"
"2005-05","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","74104.2","","","","1"
"2005-05","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","4496.4","","","","1"
"2005-05","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10542.5","","","","1"
"2005-05","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10140.1","","","","1"
"2005-05","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10467.5","","","","1"
"2005-05","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1067802","","","t","0"
"2005-05","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","31544.0","","","t","1"
"2005-05","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","196270","","","","0"
"2005-05","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","172170","","","","0"
"2005-05","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.99","","","t","2"
"2005-05","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1191.50","","","","2"
"2005-06","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","87931.2","","","","1"
"2005-06","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","4910.7","","","","1"
"2005-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10623.1","","","","1"
"2005-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10275.0","","","","1"
"2005-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10275.0","","","","1"
"2005-06","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1154233","","","t","0"
"2005-06","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","33347.0","","","t","1"
"2005-06","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","200500","","","","0"
"2005-06","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","181930","","","","0"
"2005-06","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.98","","","t","2"
"2005-06","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1191.33","","","","2"
"2005-07","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","72034.9","","","","1"
"2005-07","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","4144.4","","","","1"
"2005-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10705.5","","","","1"
"2005-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10270.7","","","","1"
"2005-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10640.9","","","","1"
"2005-07","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1061643","","","t","0"
"2005-07","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","29578.0","","","t","1"
"2005-07","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","210940","","","","0"
"2005-07","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","173130","","","","0"
"2005-07","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.99","","","t","2"
"2005-07","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1234.18","","","","2"
"2005-08","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","97890.1","","","","1"
"2005-08","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","5513.1","","","","1"
"2005-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10697.6","","","","1"
"2005-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10397.3","","","","1"
"2005-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10481.6","","","","1"
"2005-08","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1180029","","","t","0"
"2005-08","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","33153.0","","","t","1"
"2005-08","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","208660","","","","0"
"2005-08","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","174960","","","","0"
"2005-08","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.00","","","t","2"
"2005-08","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1220.33","","","","2"
"2005-09","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","108070.2","","","","1"
"2005-09","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","6394.3","","","","1"
"2005-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10682.9","","","","1"
"2005-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10378.0","","","","1"
"2005-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10568.7","","","","1"
"2005-09","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1271684","","","t","0"
"2005-09","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","35344.0","","","t","1"
"2005-09","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","217760","","","","0"
"2005-09","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","186040","","","","0"
"2005-09","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.00","","","t","2"
"2005-09","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1228.81","","","","2"
"2005-10","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","99605.8","","","","1"
"2005-10","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","5483.2","","","","1"
"2005-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10535.5","","","","1"
"2005-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10215.2","","","","1"
"2005-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10440.1","","","","1"
"2005-10","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1355740","","","t","0"
"2005-10","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","38781.0","","","t","1"
"2005-10","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","212540","","","","0"
"2005-10","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","190660","","","","0"
"2005-10","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.77","","","t","2"
"2005-10","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1207.01","","","","2"
"2005-11","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","106014.2","","","","1"
"2005-11","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","5969.2","","","","1"
"2005-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10931.6","","","","1"
"2005-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10406.8","","","","1"
"2005-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10805.9","","","","1"
"2005-11","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1224610","","","t","0"
"2005-11","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","34475.0","","","t","1"
"2005-11","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","219020","","","","0"
"2005-11","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","188940","","","","0"
"2005-11","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.77","","","t","2"
"2005-11","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1249.48","","","","2"
"2005-12","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","91529.2","","","","1"
"2005-12","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","5901.6","","","","1"
"2005-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","10912.6","","","","1"
"2005-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10717.5","","","","1"
"2005-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10717.5","","","","1"
"2005-12","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1158531","","","t","0"
"2005-12","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","32623.0","","","t","1"
"2005-12","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","221660","","","","0"
"2005-12","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","208440","","","","0"
"2005-12","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.77","","","t","2"
"2005-12","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1248.29","","","","2"
"2006-01","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","118101.2","","","","1"
"2006-01","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7673.6","","","","1"
"2006-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11043.4","","","","1"
"2006-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10667.4","","","","1"
"2006-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10864.9","","","","1"
"2006-01","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1387638","","","t","0"
"2006-01","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","37353.0","","","t","1"
"2006-01","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","232190","","","","0"
"2006-01","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","198470","","","","0"
"2006-01","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.76","","","t","2"
"2006-01","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1280.08","","","","2"
"2006-02","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","116780.7","","","","1"
"2006-02","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","6987.0","","","","1"
"2006-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11137.2","","","","1"
"2006-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10749.8","","","","1"
"2006-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","10993.4","","","","1"
"2006-02","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1253903","","","t","0"
"2006-02","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","33003.0","","","t","1"
"2006-02","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","222780","","","","0"
"2006-02","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","199570","","","","0"
"2006-02","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.80","","","t","2"
"2006-02","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1280.66","","","","2"
"2006-03","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","123242.6","","","","1"
"2006-03","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7708.4","","","","1"
"2006-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11317.4","","","","1"
"2006-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10958.6","","","","1"
"2006-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","11109.3","","","","1"
"2006-03","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1430885","","","t","0"
"2006-03","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","38091.0","","","t","1"
"2006-03","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","236670","","","","0"
"2006-03","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","202110","","","","0"
"2006-03","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.79","","","t","2"
"2006-03","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1294.83","","","","2"
"2006-04","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","101584.5","","","","1"
"2006-04","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7061.9","","","","1"
"2006-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11382.5","","","","1"
"2006-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","11073.8","","","","1"
"2006-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","11367.1","","","","1"
"2006-04","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","1221402","","","t","0"
"2006-04","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","31934.0","","","t","1"
"2006-04","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","241540","","","","0"
"2006-04","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","202020","","","","0"
"2006-04","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.78","","","t","2"
"2006-04","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1310.61","","","","2"
"2006-05","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","133395.5","","","","1"
"2006-05","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7559.5","","","","1"
"2006-05","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11642.7","","","","1"
"2006-05","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","11094.4","","","","1"
"2006-05","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","11168.3","","","","1"
"2006-05","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","230540","","","","0"
"2006-05","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","207300","","","","0"
"2006-05","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.80","","","t","2"
"2006-05","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1270.09","","","","2"
"2006-06","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","115547.8","","","","1"
"2006-06","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","6062.6","","","","1"
"2006-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11260.3","","","","1"
"2006-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10706.1","","","","1"
"2006-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","11150.2","","","","1"
"2006-06","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","225780","","","","0"
"2006-06","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","221950","","","","0"
"2006-06","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.88","","","t","2"
"2006-06","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1270.20","","","","2"
"2006-07","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","101321.4","","","","1"
"2006-07","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","4736.9","","","","1"
"2006-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11228.0","","","","1"
"2006-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","10739.3","","","","1"
"2006-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","11185.7","","","","1"
"2006-07","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","231490","","","","0"
"2006-07","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","220420","","","","0"
"2006-07","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.90","","","t","2"
"2006-07","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1276.66","","","","2"
